edge_type1	edge_type2	percentage of overlapping predicted edges
STRING::ACTIVATION::Gene:Gene	STRING::PTMOD::Gene:Gene	0.2734285459982053
Hetionet::GcG::Gene:Gene	STRING::EXPRESSION::Gene:Gene	0.2715201259009308
GNBR::I::Gene:Gene	STRING::REACTION::Gene:Gene	0.270982167127678
INTACT::PROTEIN CLEAVAGE::Gene:Gene	STRING::INHIBITION::Gene:Gene	0.2693715529396643
INTACT::DIRECT INTERACTION::Gene:Gene	STRING::OTHER::Gene:Gene	0.26933755786696945
STRING::ACTIVATION::Gene:Gene	STRING::BINDING::Gene:Gene	0.2687604689771871
INTACT::PROTEIN CLEAVAGE::Gene:Gene	STRING::OTHER::Gene:Gene	0.26862575762730545
Hetionet::CrC::Compound:Compound	INTACT::ASSOCIATION::Gene:Gene	0.2684494891073838
GNBR::W::Gene:Gene	Hetionet::GcG::Gene:Gene	0.26842605021397586
STRING::BINDING::Gene:Gene	STRING::PTMOD::Gene:Gene	0.267790458595412
INTACT::PHYSICAL ASSOCIATION::Gene:Gene	STRING::OTHER::Gene:Gene	0.26755552411125155
GNBR::V+::Gene:Gene	STRING::OTHER::Gene:Gene	0.2674717216048485
Hetionet::CrC::Compound:Compound	STRING::BINDING::Gene:Gene	0.2674138932962462
GNBR::I::Gene:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.2671783746009752
Hetionet::GcG::Gene:Gene	INTACT::CLEAVAGE REACTION::Gene:Gene	0.26708346005559624
bioarx::HumGenHumGen:Gene:Gene	Hetionet::GcG::Gene:Gene	0.2669630696101284
GNBR::W::Gene:Gene	STRING::BINDING::Gene:Gene	0.266615509533466
GNBR::W::Gene:Gene	Hetionet::GiG::Gene:Gene	0.2665281536488967
GNBR::W::Gene:Gene	STRING::ACTIVATION::Gene:Gene	0.2657757318361032
Hetionet::GcG::Gene:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.26513889619152775
INTACT::PHOSPHORYLATION REACTION::Gene:Gene	STRING::PTMOD::Gene:Gene	0.2644765090430724
GNBR::Rg::Gene:Gene	STRING::OTHER::Gene:Gene	0.2628484046053704
INTACT::ASSOCIATION::Gene:Gene	STRING::OTHER::Gene:Gene	0.26232649789151324
GNBR::H::Gene:Gene	STRING::REACTION::Gene:Gene	0.2622060129413071
INTACT::ASSOCIATION::Gene:Gene	STRING::BINDING::Gene:Gene	0.26214082958664997
INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.2619000882158776
INTACT::ASSOCIATION::Gene:Gene	STRING::INHIBITION::Gene:Gene	0.2615432572243719
GNBR::B::Gene:Gene	STRING::REACTION::Gene:Gene	0.2609902438462809
GNBR::I::Gene:Gene	STRING::OTHER::Gene:Gene	0.2600472222995442
GNBR::Rg::Gene:Gene	STRING::REACTION::Gene:Gene	0.2595151382844881
GNBR::V+::Gene:Gene	STRING::REACTION::Gene:Gene	0.2591887936624779
INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	STRING::INHIBITION::Gene:Gene	0.25903425092279575
INTACT::COLOCALIZATION::Gene:Gene	STRING::REACTION::Gene:Gene	0.2586634856371699
INTACT::PROTEIN CLEAVAGE::Gene:Gene	STRING::BINDING::Gene:Gene	0.2583946952600202
INTACT::UBIQUITINATION REACTION::Gene:Gene	STRING::BINDING::Gene:Gene	0.25831943512284056
GNBR::Q::Gene:Gene	STRING::PTMOD::Gene:Gene	0.2579808435458589
DRUGBANK::target::Compound:Gene	DRUGBANK::carrier::Compound:Gene	0.25787373788921764
bioarx::DrugHumGen:Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.2577799797381839
INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.2576426866906742
GNBR::B::Gene:Gene	STRING::ACTIVATION::Gene:Gene	0.2573437587524275
bioarx::HumGenHumGen:Gene:Gene	STRING::REACTION::Gene:Gene	0.2569043864632099
INTACT::CLEAVAGE REACTION::Gene:Gene	STRING::OTHER::Gene:Gene	0.25686457247602745
Hetionet::CrC::Compound:Compound	STRING::REACTION::Gene:Gene	0.25624094086168386
Hetionet::GcG::Gene:Gene	INTACT::ASSOCIATION::Gene:Gene	0.2561240711472911
STRING::PTMOD::Gene:Gene	STRING::EXPRESSION::Gene:Gene	0.25571768187093247
GNBR::E::Gene:Gene	STRING::OTHER::Gene:Gene	0.2551957468056538
GNBR::Q::Gene:Gene	STRING::ACTIVATION::Gene:Gene	0.2543811666489685
GNBR::H::Gene:Gene	STRING::ACTIVATION::Gene:Gene	0.2536669006947645
INTACT::PHOSPHORYLATION REACTION::Gene:Gene	STRING::REACTION::Gene:Gene	0.2535018206767433
Hetionet::GcG::Gene:Gene	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.25327373177218376
DGIDB::INHIBITOR::Gene:Compound	DGIDB::OTHER::Gene:Compound	0.25291016001542305
bioarx::HumGenHumGen:Gene:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.2528870896904952
bioarx::HumGenHumGen:Gene:Gene	STRING::OTHER::Gene:Gene	0.2527125342837416
GNBR::H::Gene:Gene	STRING::OTHER::Gene:Gene	0.2514434353056643
GNBR::H::Gene:Gene	STRING::PTMOD::Gene:Gene	0.2512263063733652
INTACT::DIRECT INTERACTION::Gene:Gene	STRING::ACTIVATION::Gene:Gene	0.2511031246015766
INTACT::PHOSPHORYLATION REACTION::Gene:Gene	STRING::ACTIVATION::Gene:Gene	0.25104013203858405
GNBR::Rg::Gene:Gene	STRING::PTMOD::Gene:Gene	0.2504741053580062
GNBR::Q::Gene:Gene	STRING::REACTION::Gene:Gene	0.2504130510012863
GNBR::E+::Gene:Gene	STRING::REACTION::Gene:Gene	0.250280417896517
GNBR::V+::Gene:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.25009092644541564
GNBR::Rg::Gene:Gene	STRING::ACTIVATION::Gene:Gene	0.2491386597578547
STRING::OTHER::Gene:Gene	STRING::EXPRESSION::Gene:Gene	0.2487116057317295
GNBR::E::Gene:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.247918929196019
GNBR::E::Gene:Gene	STRING::REACTION::Gene:Gene	0.24732329332174532
GNBR::B::Gene:Gene	STRING::OTHER::Gene:Gene	0.24703338543121808
GNBR::K::Compound:Gene	GNBR::E-::Compound:Gene	0.2456825510231082
STRING::REACTION::Gene:Gene	STRING::ACTIVATION::Gene:Gene	0.2451443748889568
GNBR::E+::Gene:Gene	STRING::OTHER::Gene:Gene	0.2448098727897489
Hetionet::GcG::Gene:Gene	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.24431393683715666
GNBR::B::Gene:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.2442692885030347
GNBR::Rg::Gene:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.2441892756366441
INTACT::COLOCALIZATION::Gene:Gene	STRING::PTMOD::Gene:Gene	0.24385058955492384
INTACT::DIRECT INTERACTION::Gene:Gene	STRING::PTMOD::Gene:Gene	0.24336354048428344
Hetionet::CbG::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.24312362216386968
Hetionet::GiG::Gene:Gene	Hetionet::GcG::Gene:Gene	0.24298170267984515
INTACT::PHOSPHORYLATION REACTION::Gene:Gene	STRING::OTHER::Gene:Gene	0.24235147978956018
INTACT::UBIQUITINATION REACTION::Gene:Gene	STRING::OTHER::Gene:Gene	0.2423250236175932
INTACT::COLOCALIZATION::Gene:Gene	STRING::ACTIVATION::Gene:Gene	0.24223084019523647
Hetionet::GiG::Gene:Gene	STRING::REACTION::Gene:Gene	0.24115333067345454
GNBR::E+::Gene:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.2411173999718892
INTACT::PHYSICAL ASSOCIATION::Gene:Gene	STRING::REACTION::Gene:Gene	0.24105449246316113
INTACT::CLEAVAGE REACTION::Gene:Gene	STRING::PTMOD::Gene:Gene	0.24061422323806217
INTACT::ASSOCIATION::Gene:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.24031250741003063
STRING::REACTION::Gene:Gene	STRING::PTMOD::Gene:Gene	0.24022338428685167
Hetionet::GiG::Gene:Gene	STRING::OTHER::Gene:Gene	0.24013001961918368
GNBR::E+::Compound:Gene	GNBR::E-::Compound:Gene	0.23970598630815323
DGIDB::OTHER::Gene:Compound	DGIDB::BINDER::Gene:Compound	0.23946088826893763
GNBR::V+::Gene:Gene	STRING::ACTIVATION::Gene:Gene	0.23844645894181493
GNBR::Q::Gene:Gene	STRING::OTHER::Gene:Gene	0.2381888673761739
GNBR::E+::Gene:Gene	STRING::PTMOD::Gene:Gene	0.2379093601616822
DRUGBANK::target::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.2378998306475085
GNBR::B::Compound:Gene	GNBR::O::Compound:Gene	0.2369301269765664
STRING::OTHER::Gene:Gene	STRING::BINDING::Gene:Gene	0.2362396117814074
bioarx::HumGenHumGen:Gene:Gene	STRING::ACTIVATION::Gene:Gene	0.23575456707035644
GNBR::Q::Gene:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.235376870291731
GNBR::B::Gene:Gene	STRING::PTMOD::Gene:Gene	0.2349790800874392
GNBR::W::Gene:Gene	STRING::REACTION::Gene:Gene	0.23476768329709516
GNBR::I::Gene:Gene	STRING::PTMOD::Gene:Gene	0.23402440266991342
GNBR::W::Gene:Gene	STRING::OTHER::Gene:Gene	0.23390427168290948
GNBR::E+::Gene:Gene	STRING::ACTIVATION::Gene:Gene	0.23372854613566688
GNBR::E::Gene:Gene	STRING::ACTIVATION::Gene:Gene	0.23331043827173858
bioarx::HumGenHumGen:Gene:Gene	STRING::PTMOD::Gene:Gene	0.23318241699820647
STRING::CATALYSIS::Gene:Gene	STRING::BINDING::Gene:Gene	0.23217518635475284
INTACT::CLEAVAGE REACTION::Gene:Gene	STRING::REACTION::Gene:Gene	0.23169042945358734
GNBR::W::Gene:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.23147284518027558
GNBR::E::Gene:Gene	STRING::PTMOD::Gene:Gene	0.23125972324888736
INTACT::CLEAVAGE REACTION::Gene:Gene	STRING::ACTIVATION::Gene:Gene	0.23121376129890056
INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	STRING::EXPRESSION::Gene:Gene	0.2305041209220776
INTACT::UBIQUITINATION REACTION::Gene:Gene	STRING::PTMOD::Gene:Gene	0.22993585018352808
INTACT::UBIQUITINATION REACTION::Gene:Gene	STRING::ACTIVATION::Gene:Gene	0.22929763476977083
Hetionet::GcG::Gene:Gene	STRING::INHIBITION::Gene:Gene	0.228909107748117
DRUGBANK::treats::Compound:Disease	GNBR::T::Compound:Disease	0.22884840305892926
INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	STRING::PTMOD::Gene:Gene	0.22874501401591182
GNBR::V+::Gene:Gene	STRING::PTMOD::Gene:Gene	0.22832331067625183
GNBR::H::Gene:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.22816316724211463
INTACT::PROTEIN CLEAVAGE::Gene:Gene	STRING::REACTION::Gene:Gene	0.22739616248904174
INTACT::UBIQUITINATION REACTION::Gene:Gene	STRING::REACTION::Gene:Gene	0.2271231752423702
INTACT::PHYSICAL ASSOCIATION::Gene:Gene	STRING::PTMOD::Gene:Gene	0.22597333179376514
GNBR::W::Gene:Gene	STRING::PTMOD::Gene:Gene	0.2259218885689474
INTACT::PHYSICAL ASSOCIATION::Gene:Gene	STRING::ACTIVATION::Gene:Gene	0.22546607245523656
GNBR::I::Gene:Gene	STRING::ACTIVATION::Gene:Gene	0.22501001664314355
GNBR::A-::Compound:Gene	GNBR::E-::Compound:Gene	0.2249828095880727
DRUGBANK::carrier::Compound:Gene	Hetionet::CbG::Compound:Gene	0.22401150878705045
Hetionet::CrC::Compound:Compound	STRING::OTHER::Gene:Gene	0.22282073361794733
Hetionet::GiG::Gene:Gene	STRING::ACTIVATION::Gene:Gene	0.22190820531377795
Hetionet::GiG::Gene:Gene	STRING::PTMOD::Gene:Gene	0.22060930899166192
INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	STRING::OTHER::Gene:Gene	0.22002702320039777
Hetionet::CrC::Compound:Compound	STRING::ACTIVATION::Gene:Gene	0.21920610693056505
INTACT::PROTEIN CLEAVAGE::Gene:Gene	STRING::ACTIVATION::Gene:Gene	0.21919003253368577
Hetionet::CrC::Compound:Compound	STRING::PTMOD::Gene:Gene	0.21789538291086277
INTACT::PROTEIN CLEAVAGE::Gene:Gene	STRING::PTMOD::Gene:Gene	0.2171189517396947
INTACT::ASSOCIATION::Gene:Gene	STRING::REACTION::Gene:Gene	0.21580818562242712
INTACT::ASSOCIATION::Gene:Gene	STRING::PTMOD::Gene:Gene	0.2156776840290772
STRING::INHIBITION::Gene:Gene	STRING::OTHER::Gene:Gene	0.21561907133114558
INTACT::ASSOCIATION::Gene:Gene	STRING::ACTIVATION::Gene:Gene	0.2135948554369606
Hetionet::GcG::Gene:Gene	STRING::BINDING::Gene:Gene	0.21244291398316167
INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	STRING::ACTIVATION::Gene:Gene	0.20887368651300534
INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	STRING::BINDING::Gene:Gene	0.20794377964656605
INTACT::PHYSICAL ASSOCIATION::Compound:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.20160573946177654
Hetionet::GcG::Gene:Gene	STRING::OTHER::Gene:Gene	0.2005609870006155
Hetionet::CrC::Compound:Compound	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.19963965257308913
GNBR::J::Gene:Disease	GNBR::Md::Gene:Disease	0.19833795461504425
STRING::CATALYSIS::Gene:Gene	STRING::PTMOD::Gene:Gene	0.19815969891821264
DGIDB::AGONIST::Gene:Compound	DGIDB::BINDER::Gene:Compound	0.19810050200917062
DGIDB::INHIBITOR::Gene:Compound	DGIDB::BINDER::Gene:Compound	0.19489923904784576
STRING::CATALYSIS::Gene:Gene	STRING::ACTIVATION::Gene:Gene	0.19043182909281967
STRING::ACTIVATION::Gene:Gene	STRING::OTHER::Gene:Gene	0.1903274623553261
INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	STRING::REACTION::Gene:Gene	0.19020881681098392
Hetionet::GcG::Gene:Gene	STRING::REACTION::Gene:Gene	0.18784269651916705
GNBR::E::Compound:Gene	GNBR::N::Compound:Gene	0.18782195874301127
DRUGBANK::enzyme::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.18732768951035197
GNBR::O::Compound:Gene	GNBR::Z::Compound:Gene	0.1871740153551299
STRING::CATALYSIS::Gene:Gene	STRING::INHIBITION::Gene:Gene	0.1865907175040301
STRING::REACTION::Gene:Gene	STRING::OTHER::Gene:Gene	0.18583775959162957
Hetionet::GcG::Gene:Gene	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.18563999468024237
STRING::OTHER::Gene:Gene	STRING::PTMOD::Gene:Gene	0.1856294153043379
Hetionet::GcG::Gene:Gene	STRING::PTMOD::Gene:Gene	0.18396186029312964
GNBR::L::Gene:Disease	GNBR::X::Gene:Disease	0.18357167428374851
DRUGBANK::enzyme::Compound:Gene	DRUGBANK::carrier::Compound:Gene	0.1809386494138815
GNBR::E::Compound:Gene	GNBR::O::Compound:Gene	0.18061730495167017
DRUGBANK::target::Compound:Gene	GNBR::A-::Compound:Gene	0.18060342220558923
GNBR::N::Compound:Gene	GNBR::K::Compound:Gene	0.1805269584216952
Hetionet::GcG::Gene:Gene	STRING::ACTIVATION::Gene:Gene	0.17924496298335307
INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.17876364004072973
GNBR::B::Compound:Gene	GNBR::Z::Compound:Gene	0.17845950660966126
GNBR::J::Gene:Disease	GNBR::Te::Gene:Disease	0.17771089677436414
GNBR::U::Gene:Disease	GNBR::Y::Gene:Disease	0.17593017233884098
GNBR::J::Gene:Disease	GNBR::X::Gene:Disease	0.17499577563819038
GNBR::A+::Compound:Gene	GNBR::E-::Compound:Gene	0.1746979250539621
DGIDB::INHIBITOR::Gene:Compound	DGIDB::ANTIBODY::Gene:Compound	0.1743152281155376
GNBR::Y::Gene:Disease	GNBR::G::Gene:Disease	0.17397553083311584
DRUGBANK::carrier::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.17385751331571747
GNBR::N::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.1738471461459077
GNBR::E::Compound:Gene	GNBR::B::Compound:Gene	0.17384329035257817
DGIDB::ANTAGONIST::Gene:Compound	DGIDB::OTHER::Gene:Compound	0.17367510026952743
DGIDB::OTHER::Gene:Compound	DGIDB::ANTIBODY::Gene:Compound	0.1730367869144958
GNBR::K::Compound:Gene	GNBR::O::Compound:Gene	0.17236141825151097
bioarx::DrugHumGen:Compound:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.17205484487992215
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::E::Gene:Gene	0.1720484933023632
GNBR::E::Gene:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.171934284325925
INTACT::ASSOCIATION::Gene:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.17185464002801454
GNBR::E+::Compound:Gene	GNBR::O::Compound:Gene	0.17179200830129612
bioarx::DrugHumGen:Compound:Gene	GNBR::A-::Compound:Gene	0.1707321565603298
GNBR::A+::Compound:Gene	GNBR::N::Compound:Gene	0.1707100141001069
GNBR::I::Gene:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.1706709346724825
GNBR::E-::Compound:Gene	GNBR::O::Compound:Gene	0.1704850172187632
GNBR::Te::Gene:Disease	GNBR::Md::Gene:Disease	0.1700252611165923
INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.16957729405097807
GNBR::Y::Gene:Disease	GNBR::J::Gene:Disease	0.16946150254973774
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::V+::Gene:Gene	0.1691508354047053
bioarx::HumGenHumGen:Gene:Gene	DRUGBANK::ddi-interactor-in::Compound:Compound	0.169081904507601
DGIDB::ANTAGONIST::Gene:Compound	DGIDB::BINDER::Gene:Compound	0.16883252626286677
GNBR::K::Compound:Gene	GNBR::B::Compound:Gene	0.16872765435458922
DRUGBANK::ddi-interactor-in::Compound:Compound	Hetionet::CrC::Compound:Compound	0.16857396129841937
GNBR::W::Gene:Gene	STRING::CATALYSIS::Gene:Gene	0.1682341024988082
INTACT::CLEAVAGE REACTION::Gene:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.16793765573951316
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::H::Gene:Gene	0.1673259970163994
GNBR::V+::Gene:Gene	Hetionet::DrD::Disease:Disease	0.16703230979546757
GNBR::B::Gene:Gene	Hetionet::DrD::Disease:Disease	0.16699070880959416
GNBR::A+::Compound:Gene	GNBR::A-::Compound:Gene	0.16666492777947872
INTACT::PHOSPHORYLATION REACTION::Gene:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.16641495673229403
GNBR::N::Compound:Gene	GNBR::O::Compound:Gene	0.1660427841851989
GNBR::A-::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.16602219160268686
GNBR::E+::Compound:Gene	GNBR::B::Compound:Gene	0.16600978313052608
INTACT::PHYSICAL ASSOCIATION::Gene:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.16557839563257506
GNBR::H::Gene:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.1650959540975019
INTACT::DIRECT INTERACTION::Gene:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.1648587523587522
GNBR::Y::Gene:Disease	GNBR::Te::Gene:Disease	0.16466045392515974
GNBR::A+::Compound:Gene	GNBR::B::Compound:Gene	0.16462212280323718
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::I::Gene:Gene	0.16450145313922399
GNBR::E::Compound:Gene	GNBR::Z::Compound:Gene	0.16418546365914782
GNBR::W::Gene:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.1640249138546351
DRUGBANK::ddi-interactor-in::Compound:Compound	STRING::EXPRESSION::Gene:Gene	0.16393532336256786
Hetionet::GcG::Gene:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.16358355267023986
GNBR::Rg::Gene:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.16357523195758472
GNBR::B::Gene:Gene	STRING::CATALYSIS::Gene:Gene	0.1635333328522182
GNBR::N::Compound:Gene	GNBR::E+::Compound:Gene	0.16351774042950498
DRUGBANK::target::Compound:Gene	GNBR::N::Compound:Gene	0.1634320624336103
INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	STRING::CATALYSIS::Gene:Gene	0.16330092250370876
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::B::Gene:Gene	0.16310698503422952
GNBR::L::Gene:Disease	GNBR::G::Gene:Disease	0.16291675644616813
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::Rg::Gene:Gene	0.16272827018183045
INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.16268462789360608
DRUGBANK::ddi-interactor-in::Compound:Compound	INTACT::DIRECT INTERACTION::Gene:Gene	0.16244636254698164
DRUGBANK::target::Compound:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.16190500761708176
bioarx::DrugHumGen:Compound:Gene	GNBR::N::Compound:Gene	0.16182780669622765
GNBR::Md::Gene:Disease	GNBR::X::Gene:Disease	0.16105467288129816
GNBR::E+::Gene:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.1608008133936925
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::E+::Gene:Gene	0.16040211680304547
GNBR::B::Compound:Gene	GNBR::E-::Compound:Gene	0.16033227866045188
GNBR::Y::Gene:Disease	GNBR::D::Gene:Disease	0.16025618344503784
Hetionet::CrC::Compound:Compound	Hetionet::DrD::Disease:Disease	0.15998586638679504
GNBR::Q::Gene:Gene	STRING::CATALYSIS::Gene:Gene	0.15986709283148898
GNBR::V+::Gene:Gene	STRING::CATALYSIS::Gene:Gene	0.15982962170268655
Hetionet::GiG::Gene:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.15981879575532804
Hetionet::CtD::Compound:Disease	Hetionet::CpD::Compound:Disease	0.15930621236348777
GNBR::G::Gene:Disease	GNBR::X::Gene:Disease	0.1591783663532889
bioarx::HumGenHumGen:Gene:Gene	Hetionet::DrD::Disease:Disease	0.15903642023611048
INTACT::COLOCALIZATION::Gene:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.15826605884655398
DGIDB::OTHER::Gene:Compound	DGIDB::AGONIST::Gene:Compound	0.15822620276180632
Hetionet::DrD::Disease:Disease	STRING::PTMOD::Gene:Gene	0.15806103683038644
Hetionet::DrD::Disease:Disease	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.15802371690916567
Hetionet::DrD::Disease:Disease	INTACT::CLEAVAGE REACTION::Gene:Gene	0.1580032755342351
GNBR::E::Gene:Gene	Hetionet::DrD::Disease:Disease	0.15787619501241776
Hetionet::DrD::Disease:Disease	INTACT::COLOCALIZATION::Gene:Gene	0.15781101938996658
INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	STRING::EXPRESSION::Gene:Gene	0.1569579809595288
INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	STRING::OTHER::Gene:Gene	0.15694392810491867
GNBR::V+::Gene:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.15670957181793077
GNBR::Rg::Gene:Gene	STRING::CATALYSIS::Gene:Gene	0.15668602553277458
GNBR::Q::Gene:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.15655807041255937
DRUGBANK::ddi-interactor-in::Compound:Compound	INTACT::UBIQUITINATION REACTION::Gene:Gene	0.1563357007629452
bioarx::HumGenHumGen:Gene:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.15619003545474114
Hetionet::DrD::Disease:Disease	STRING::INHIBITION::Gene:Gene	0.15608788614206554
GNBR::B::Gene:Gene	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.15600467386071082
INTACT::PHOSPHORYLATION REACTION::Gene:Gene	STRING::CATALYSIS::Gene:Gene	0.15588916157801594
Hetionet::DrD::Disease:Disease	STRING::EXPRESSION::Gene:Gene	0.1558842043749163
GNBR::I::Gene:Gene	Hetionet::DrD::Disease:Disease	0.15548037703610443
GNBR::A-::Compound:Gene	Hetionet::CbG::Compound:Gene	0.15545798886356146
DRUGBANK::ddi-interactor-in::Compound:Compound	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.15540959212785826
GNBR::H::Gene:Gene	Hetionet::DrD::Disease:Disease	0.155289472309596
GNBR::J::Gene:Disease	GNBR::D::Gene:Disease	0.15526635215489695
Hetionet::CrC::Compound:Compound	INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	0.15493411043720623
Hetionet::CbG::Compound:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.15487996953167216
Hetionet::DrD::Disease:Disease	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.1544755975019131
Hetionet::DrD::Disease:Disease	INTACT::DIRECT INTERACTION::Gene:Gene	0.15444579070740044
GNBR::K::Compound:Gene	GNBR::Z::Compound:Gene	0.15412288262133453
DRUGBANK::ddi-interactor-in::Compound:Compound	INTACT::CLEAVAGE REACTION::Gene:Gene	0.15406347608359983
GNBR::I::Gene:Gene	STRING::CATALYSIS::Gene:Gene	0.1537030642216399
GNBR::E-::Compound:Gene	GNBR::Z::Compound:Gene	0.15362715801570279
GNBR::Rg::Gene:Gene	Hetionet::DrD::Disease:Disease	0.15342136879288565
DRUGBANK::ddi-interactor-in::Compound:Compound	GNBR::Q::Gene:Gene	0.153387248286629
GNBR::E+::Gene:Gene	Hetionet::DrD::Disease:Disease	0.15333099391148908
GNBR::E+::Compound:Gene	GNBR::Z::Compound:Gene	0.15310084222622908
GNBR::Q::Gene:Gene	Hetionet::DrD::Disease:Disease	0.1530386435030396
DRUGBANK::ddi-interactor-in::Compound:Compound	INTACT::COLOCALIZATION::Gene:Gene	0.15267592486632725
INTACT::ADP RIBOSYLATION REACTION::Gene:Gene	STRING::ACTIVATION::Gene:Gene	0.15249664937745416
Hetionet::DrD::Disease:Disease	INTACT::PROTEIN CLEAVAGE::Gene:Gene	0.15241877317728697
DRUGBANK::ddi-interactor-in::Compound:Compound	INTACT::PHOSPHORYLATION REACTION::Gene:Gene	0.152280568588618
Hetionet::DrD::Disease:Disease	INTACT::DEPHOSPHORYLATION REACTION::Gene:Gene	0.15175362992700434
GNBR::A+::Compound:Gene	GNBR::K::Compound:Gene	0.1516571594899767
bioarx::HumGenHumGen:Gene:Gene	STRING::CATALYSIS::Gene:Gene	0.15151806741590007
STRING::CATALYSIS::Gene:Gene	STRING::EXPRESSION::Gene:Gene	0.15144604019991
GNBR::E::Compound:Gene	GNBR::A+::Compound:Gene	0.15122315592903815
Hetionet::DrD::Disease:Disease	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	0.15113788859918875
