relation_1	relation_2	pair-wise relation embedding cosine similarity
GNBR::K::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.5994130373001099
GNBR::E-::Compound:Gene	Hetionet::CuG::Compound:Gene	0.599278450012207
GNBR::E::Compound:Gene	Hetionet::CuG::Compound:Gene	0.5991227626800537
DGIDB::BLOCKER::Gene:Compound	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	0.5989550948143005
DGIDB::ANTIBODY::Gene:Compound	DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	0.5938286185264587
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	DGIDB::PARTIAL AGONIST::Gene:Compound	0.5937325358390808
GNBR::E+::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.5922812223434448
Hetionet::CdG::Compound:Gene	INTACT::DIRECT INTERACTION::Compound:Gene	0.5896521806716919
DRUGBANK::target::Compound:Gene	Hetionet::CdG::Compound:Gene	0.5893403887748718
DGIDB::ACTIVATOR::Gene:Compound	DGIDB::PARTIAL AGONIST::Gene:Compound	0.5891790390014648
GNBR::E-::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.5886865258216858
GNBR::K::Compound:Gene	Hetionet::CuG::Compound:Gene	0.5879416465759277
DGIDB::CHANNEL BLOCKER::Gene:Compound	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	0.5878130793571472
GNBR::C::Compound:Disease	GNBR::X::Gene:Disease	0.5875962972640991
GNBR::N::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.5875030755996704
Hetionet::CuG::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.5874134302139282
bioarx::DrugHumGen:Compound:Gene	Hetionet::CdG::Compound:Gene	0.5867502689361572
GNBR::A+::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.5864012241363525
GNBR::N::Compound:Gene	Hetionet::CuG::Compound:Gene	0.5863164663314819
Hetionet::DlA::Disease:Anatomy	Hetionet::DaG::Disease:Gene	0.5851336121559143
GNBR::T::Compound:Disease	GNBR::X::Gene:Disease	0.5815727114677429
GNBR::Z::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.580837070941925
GNBR::B::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.5806759595870972
GNBR::E-::Compound:Gene	Hetionet::CdG::Compound:Gene	0.580185055732727
DGIDB::CHANNEL BLOCKER::Gene:Compound	DGIDB::PARTIAL AGONIST::Gene:Compound	0.5774242877960205
DGIDB::MODULATOR::Gene:Compound	DGIDB::PARTIAL AGONIST::Gene:Compound	0.5773471593856812
GNBR::B::Compound:Gene	GNBR::J::Compound:Disease	0.5773118734359741
GNBR::E::Compound:Gene	Hetionet::CdG::Compound:Gene	0.5764977931976318
GNBR::E+::Compound:Gene	Hetionet::CdG::Compound:Gene	0.5757860541343689
Hetionet::DpS::Disease:Symptom	Hetionet::DaG::Disease:Gene	0.5746991634368896
DGIDB::BLOCKER::Gene:Compound	DGIDB::PARTIAL AGONIST::Gene:Compound	0.573691725730896
GNBR::O::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.57332444190979
Hetionet::DpS::Disease:Symptom	Hetionet::DlA::Disease:Anatomy	0.5731707811355591
GNBR::N::Compound:Gene	Hetionet::CdG::Compound:Gene	0.570266842842102
GNBR::T::Compound:Disease	GNBR::Y::Gene:Disease	0.5697468519210815
DRUGBANK::enzyme::Compound:Gene	Hetionet::CdG::Compound:Gene	0.5688183903694153
GNBR::K::Compound:Gene	Hetionet::CdG::Compound:Gene	0.5678346157073975
GNBR::T::Compound:Disease	GNBR::Md::Gene:Disease	0.5672425031661987
DRUGBANK::carrier::Compound:Gene	Hetionet::CuG::Compound:Gene	0.5668540000915527
GNBR::O::Compound:Gene	Hetionet::CuG::Compound:Gene	0.5666916966438293
DRUGBANK::enzyme::Compound:Gene	Hetionet::CuG::Compound:Gene	0.5666499137878418
Hetionet::CdG::Compound:Gene	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.5654492378234863
GNBR::C::Compound:Disease	GNBR::G::Gene:Disease	0.5651921033859253
GNBR::Pr::Compound:Disease	GNBR::X::Gene:Disease	0.5649442672729492
GNBR::T::Compound:Disease	GNBR::G::Gene:Disease	0.5635890960693359
GNBR::Pa::Compound:Disease	GNBR::J::Gene:Disease	0.5596193075180054
GNBR::T::Compound:Disease	GNBR::L::Gene:Disease	0.5590411424636841
DRUGBANK::x-atc::Compound:Atc	DRUGBANK::treats::Compound:Disease	0.5589250326156616
GNBR::Z::Compound:Gene	GNBR::J::Compound:Disease	0.5585441589355469
GNBR::O::Compound:Gene	GNBR::J::Compound:Disease	0.5580836534500122
GNBR::T::Compound:Disease	GNBR::Te::Gene:Disease	0.5577511787414551
GNBR::T::Compound:Disease	GNBR::J::Gene:Disease	0.55717933177948
DRUGBANK::carrier::Compound:Gene	Hetionet::CdG::Compound:Gene	0.555932879447937
GNBR::C::Compound:Disease	GNBR::Md::Gene:Disease	0.5538331866264343
GNBR::Pr::Compound:Disease	GNBR::Md::Gene:Disease	0.5529698133468628
GNBR::A-::Compound:Gene	INTACT::ASSOCIATION::Compound:Gene	0.5521256327629089
GNBR::C::Compound:Disease	GNBR::Ud::Gene:Disease	0.5518132448196411
GNBR::Pa::Compound:Disease	GNBR::X::Gene:Disease	0.5508923530578613
GNBR::Pr::Compound:Disease	GNBR::J::Gene:Disease	0.5503180027008057
GNBR::Pr::Compound:Disease	GNBR::L::Gene:Disease	0.5490499138832092
GNBR::Z::Compound:Gene	Hetionet::CuG::Compound:Gene	0.5479344129562378
GNBR::B::Compound:Gene	Hetionet::CuG::Compound:Gene	0.5466651916503906
GNBR::Pa::Compound:Disease	GNBR::Md::Gene:Disease	0.5461893081665039
GNBR::Mp::Compound:Disease	GNBR::X::Gene:Disease	0.5447107553482056
GNBR::Mp::Compound:Disease	GNBR::J::Gene:Disease	0.5444239974021912
DGIDB::MODULATOR::Gene:Compound	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	0.5440571308135986
GNBR::A+::Compound:Gene	Hetionet::CuG::Compound:Gene	0.5440212488174438
GNBR::Sa::Compound:Disease	GNBR::J::Gene:Disease	0.5439140796661377
GNBR::Pr::Compound:Disease	GNBR::G::Gene:Disease	0.5425949692726135
GNBR::O::Compound:Gene	Hetionet::CdG::Compound:Gene	0.5421929359436035
GNBR::Pa::Compound:Disease	GNBR::Y::Gene:Disease	0.5421488881111145
GNBR::Mp::Compound:Disease	GNBR::Md::Gene:Disease	0.5417466163635254
DGIDB::ANTIBODY::Gene:Compound	DGIDB::PARTIAL AGONIST::Gene:Compound	0.5404523611068726
GNBR::T::Compound:Disease	GNBR::D::Gene:Disease	0.5403825044631958
GNBR::Mp::Compound:Disease	GNBR::Y::Gene:Disease	0.5392001867294312
GNBR::Pa::Compound:Disease	GNBR::L::Gene:Disease	0.5390584468841553
GNBR::Pr::Compound:Disease	GNBR::Y::Gene:Disease	0.5387697219848633
Hetionet::CtD::Compound:Disease	Hetionet::CcSE::Compound:Side Effect	0.5379559993743896
GNBR::A-::Compound:Gene	Hetionet::CuG::Compound:Gene	0.5377516746520996
GNBR::Sa::Compound:Disease	GNBR::X::Gene:Disease	0.5364072322845459
GNBR::Sa::Compound:Disease	GNBR::Y::Gene:Disease	0.5353344678878784
GNBR::Sa::Compound:Disease	GNBR::Md::Gene:Disease	0.5352417230606079
GNBR::T::Compound:Disease	GNBR::U::Gene:Disease	0.5351676940917969
GNBR::A-::Compound:Gene	Hetionet::CdG::Compound:Gene	0.5320520997047424
GNBR::Z::Compound:Gene	Hetionet::CdG::Compound:Gene	0.5280042886734009
GNBR::Mp::Compound:Disease	GNBR::G::Gene:Disease	0.5276414155960083
GNBR::E::Compound:Gene	GNBR::J::Compound:Disease	0.5276371240615845
GNBR::Pa::Compound:Disease	GNBR::U::Gene:Disease	0.5274603366851807
GNBR::A+::Compound:Gene	Hetionet::CdG::Compound:Gene	0.527303159236908
GNBR::Pr::Compound:Disease	GNBR::U::Gene:Disease	0.5264252424240112
GNBR::Sa::Compound:Disease	GNBR::U::Gene:Disease	0.5249055027961731
GNBR::T::Compound:Disease	GNBR::Ud::Gene:Disease	0.524749755859375
GNBR::C::Compound:Disease	GNBR::Y::Gene:Disease	0.524091362953186
GNBR::Pa::Compound:Disease	GNBR::G::Gene:Disease	0.5231001377105713
GNBR::B::Compound:Gene	Hetionet::CdG::Compound:Gene	0.5227839946746826
GNBR::K::Compound:Gene	GNBR::J::Compound:Disease	0.5222933292388916
DRUGBANK::treats::Compound:Disease	GNBR::X::Gene:Disease	0.5215699672698975
GNBR::Pr::Compound:Disease	GNBR::Ud::Gene:Disease	0.5202550292015076
GNBR::Mp::Compound:Disease	GNBR::L::Gene:Disease	0.520156979560852
GNBR::E+::Compound:Gene	GNBR::J::Compound:Disease	0.5193325281143188
GNBR::C::Compound:Disease	GNBR::J::Gene:Disease	0.5180460214614868
DGIDB::ANTIBODY::Gene:Compound	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	0.5171091556549072
GNBR::C::Compound:Disease	GNBR::Te::Gene:Disease	0.5155407190322876
GNBR::Sa::Compound:Disease	GNBR::G::Gene:Disease	0.5154435038566589
Hetionet::CpD::Compound:Disease	Hetionet::CcSE::Compound:Side Effect	0.5149109959602356
GNBR::C::Compound:Disease	GNBR::D::Gene:Disease	0.5148162245750427
GNBR::Sa::Compound:Disease	GNBR::L::Gene:Disease	0.5129342079162598
GNBR::Mp::Compound:Disease	GNBR::U::Gene:Disease	0.5106557607650757
GNBR::A+::Compound:Gene	GNBR::J::Compound:Disease	0.5086827278137207
DRUGBANK::treats::Compound:Disease	GNBR::Y::Gene:Disease	0.5076981782913208
GNBR::Pr::Compound:Disease	GNBR::D::Gene:Disease	0.5073066353797913
GNBR::J::Compound:Disease	GNBR::X::Gene:Disease	0.5072168111801147
DRUGBANK::treats::Compound:Disease	GNBR::J::Gene:Disease	0.5069703459739685
GNBR::Pa::Compound:Disease	GNBR::Te::Gene:Disease	0.5065812468528748
GNBR::Pr::Compound:Disease	GNBR::Te::Gene:Disease	0.5062695741653442
GNBR::C::Compound:Disease	GNBR::U::Gene:Disease	0.5059977769851685
DRUGBANK::treats::Compound:Disease	GNBR::Te::Gene:Disease	0.504931628704071
DRUGBANK::treats::Compound:Disease	GNBR::G::Gene:Disease	0.503745436668396
GNBR::Pa::Compound:Disease	GNBR::Ud::Gene:Disease	0.5031790137290955
GNBR::Pa::Compound:Disease	GNBR::D::Gene:Disease	0.5028610825538635
GNBR::Mp::Compound:Disease	GNBR::Te::Gene:Disease	0.5025582313537598
GNBR::Sa::Compound:Disease	GNBR::D::Gene:Disease	0.5019789934158325
DGIDB::INHIBITOR::Gene:Compound	Hetionet::GpPW::Gene:Pathway	0.5013301968574524
GNBR::J::Compound:Disease	GNBR::Md::Gene:Disease	0.500836968421936
DRUGBANK::treats::Compound:Disease	GNBR::L::Gene:Disease	0.5007025003433228
GNBR::Mp::Compound:Disease	GNBR::Ud::Gene:Disease	0.4992876946926117
GNBR::Sa::Compound:Disease	GNBR::Te::Gene:Disease	0.49916553497314453
DRUGBANK::treats::Compound:Disease	GNBR::Md::Gene:Disease	0.4981592297554016
GNBR::Mp::Compound:Disease	GNBR::D::Gene:Disease	0.4980469346046448
GNBR::Sa::Compound:Disease	GNBR::Ud::Gene:Disease	0.49603211879730225
GNBR::B::Compound:Gene	GNBR::Sa::Compound:Disease	0.4959724545478821
GNBR::J::Compound:Disease	GNBR::J::Gene:Disease	0.4910006821155548
Hetionet::DrD::Disease:Disease	Hetionet::DaG::Disease:Gene	0.49034279584884644
GNBR::J::Compound:Disease	GNBR::L::Gene:Disease	0.49028027057647705
GNBR::B::Compound:Gene	GNBR::T::Compound:Disease	0.49011194705963135
GNBR::J::Compound:Disease	GNBR::Y::Gene:Disease	0.48955056071281433
DGIDB::BINDER::Gene:Compound	Hetionet::GpPW::Gene:Pathway	0.4892728924751282
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB::PARTIAL AGONIST::Gene:Compound	0.489024817943573
GNBR::J::Compound:Disease	GNBR::G::Gene:Disease	0.4870893359184265
Hetionet::DpS::Disease:Symptom	Hetionet::DuG::Disease:Gene	0.48543283343315125
GNBR::E-::Compound:Gene	GNBR::J::Compound:Disease	0.48490777611732483
GNBR::O::Compound:Gene	GNBR::T::Compound:Disease	0.48467621207237244
Hetionet::DlA::Disease:Anatomy	Hetionet::DrD::Disease:Disease	0.48450618982315063
DGIDB::ANTAGONIST::Gene:Compound	Hetionet::GpBP::Gene:Biological Process	0.4843842387199402
GNBR::B::Compound:Gene	GNBR::Mp::Compound:Disease	0.48296356201171875
DRUGBANK::treats::Compound:Disease	Hetionet::CtD::Compound:Disease	0.48066118359565735
Hetionet::DdG::Disease:Gene	Hetionet::DpS::Disease:Symptom	0.4791933596134186
GNBR::O::Compound:Gene	GNBR::Sa::Compound:Disease	0.4791796803474426
Hetionet::GpBP::Gene:Biological Process	Hetionet::GpMF::Gene:Molecular Function	0.4787372946739197
GNBR::B::Compound:Gene	GNBR::Pr::Compound:Disease	0.47517189383506775
DRUGBANK::treats::Compound:Disease	GNBR::D::Gene:Disease	0.47445833683013916
GNBR::N::Compound:Gene	GNBR::J::Compound:Disease	0.4740825891494751
GNBR::Z::Compound:Gene	GNBR::T::Compound:Disease	0.47352778911590576
GNBR::B::Compound:Gene	GNBR::Pa::Compound:Disease	0.4729418158531189
DGIDB::INHIBITOR::Gene:Compound	Hetionet::GpBP::Gene:Biological Process	0.47222596406936646
DGIDB::AGONIST::Gene:Compound	Hetionet::GpBP::Gene:Biological Process	0.4714835584163666
GNBR::J::Compound:Disease	GNBR::U::Gene:Disease	0.47095081210136414
GNBR::E::Compound:Gene	GNBR::Sa::Compound:Disease	0.470458984375
GNBR::Z::Compound:Gene	GNBR::Mp::Compound:Disease	0.47031378746032715
DGIDB::ANTAGONIST::Gene:Compound	Hetionet::GpPW::Gene:Pathway	0.47015589475631714
DRUGBANK::x-atc::Compound:Atc	Hetionet::CcSE::Compound:Side Effect	0.47004008293151855
GNBR::Z::Compound:Gene	GNBR::Sa::Compound:Disease	0.4697718620300293
GNBR::A+::Compound:Gene	GNBR::Sa::Compound:Disease	0.4695397615432739
GNBR::O::Compound:Gene	GNBR::Mp::Compound:Disease	0.4680560827255249
DRUGBANK::enzyme::Compound:Gene	DRUGBANK::treats::Compound:Disease	0.4660828411579132
DRUGBANK::x-atc::Compound:Atc	GNBR::T::Compound:Disease	0.4660675525665283
GNBR::E+::Compound:Gene	GNBR::Sa::Compound:Disease	0.46579521894454956
GNBR::K::Compound:Gene	GNBR::Sa::Compound:Disease	0.4650229215621948
GNBR::A+::Compound:Gene	GNBR::T::Compound:Disease	0.46477290987968445
DRUGBANK::target::Compound:Gene	DRUGBANK::treats::Compound:Disease	0.4635188579559326
Hetionet::DdG::Disease:Gene	Hetionet::DrD::Disease:Disease	0.46289899945259094
GNBR::E::Compound:Gene	GNBR::T::Compound:Disease	0.46218517422676086
GNBR::J::Compound:Disease	GNBR::Te::Gene:Disease	0.4620233178138733
GNBR::O::Compound:Gene	GNBR::Pa::Compound:Disease	0.4620060920715332
GNBR::E::Compound:Gene	GNBR::Pa::Compound:Disease	0.46184203028678894
GNBR::Z::Compound:Gene	GNBR::Pa::Compound:Disease	0.4588344097137451
GNBR::E::Compound:Gene	GNBR::Mp::Compound:Disease	0.4583290219306946
GNBR::Z::Compound:Gene	GNBR::Pr::Compound:Disease	0.457886278629303
GNBR::J::Compound:Disease	GNBR::D::Gene:Disease	0.45765751600265503
GNBR::N::Compound:Gene	GNBR::Pa::Compound:Disease	0.4563925266265869
GNBR::J::Compound:Disease	GNBR::Ud::Gene:Disease	0.45554426312446594
DGIDB::OTHER::Gene:Compound	Hetionet::GpBP::Gene:Biological Process	0.4550996720790863
Hetionet::CdG::Compound:Gene	Hetionet::CcSE::Compound:Side Effect	0.45447540283203125
DGIDB::INHIBITOR::Gene:Compound	Hetionet::GpMF::Gene:Molecular Function	0.45439445972442627
DGIDB::BINDER::Gene:Compound	Hetionet::GpBP::Gene:Biological Process	0.454369455575943
Hetionet::DpS::Disease:Symptom	Hetionet::DrD::Disease:Disease	0.45378389954566956
Hetionet::DrD::Disease:Disease	Hetionet::DuG::Disease:Gene	0.45327550172805786
DGIDB::BLOCKER::Gene:Compound	Hetionet::GpPW::Gene:Pathway	0.4529014229774475
GNBR::E-::Compound:Gene	GNBR::Pa::Compound:Disease	0.4528048038482666
DRUGBANK::treats::Compound:Disease	GNBR::Ud::Gene:Disease	0.45258796215057373
GNBR::K::Compound:Gene	GNBR::T::Compound:Disease	0.4521740674972534
GNBR::A+::Compound:Gene	GNBR::Pa::Compound:Disease	0.4519272446632385
GNBR::E+::Compound:Gene	GNBR::Pa::Compound:Disease	0.45141535997390747
GNBR::O::Compound:Gene	GNBR::Pr::Compound:Disease	0.4510195851325989
GNBR::K::Compound:Gene	GNBR::Mp::Compound:Disease	0.45037633180618286
Hetionet::GpBP::Gene:Biological Process	Hetionet::GpPW::Gene:Pathway	0.4501521587371826
DGIDB::AGONIST::Gene:Compound	Hetionet::GpPW::Gene:Pathway	0.44920551776885986
DRUGBANK::treats::Compound:Disease	GNBR::U::Gene:Disease	0.44875669479370117
GNBR::N::Compound:Gene	GNBR::T::Compound:Disease	0.44780951738357544
GNBR::A-::Compound:Gene	GNBR::J::Compound:Disease	0.4472461938858032
Hetionet::CuG::Compound:Gene	Hetionet::CcSE::Compound:Side Effect	0.4470311999320984
GNBR::E-::Compound:Gene	GNBR::Sa::Compound:Disease	0.44667166471481323
GNBR::A-::Compound:Gene	GNBR::Pa::Compound:Disease	0.44629091024398804
GNBR::E+::Compound:Gene	GNBR::Mp::Compound:Disease	0.4462321996688843
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::GpPW::Gene:Pathway	0.4461602568626404
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::GpMF::Gene:Molecular Function	0.4455161392688751
GNBR::E-::Compound:Gene	GNBR::T::Compound:Disease	0.4447225332260132
GNBR::E+::Compound:Gene	GNBR::T::Compound:Disease	0.4445362091064453
DGIDB::ACTIVATOR::Gene:Compound	Hetionet::GpBP::Gene:Biological Process	0.44396376609802246
DGIDB::ANTIBODY::Gene:Compound	Hetionet::GpPW::Gene:Pathway	0.443846195936203
DRUGBANK::treats::Compound:Disease	GNBR::O::Compound:Gene	0.4435995817184448
DGIDB::ANTAGONIST::Gene:Compound	Hetionet::GpMF::Gene:Molecular Function	0.44355469942092896
Hetionet::DlA::Disease:Anatomy	Hetionet::DuG::Disease:Gene	0.4432128667831421
GNBR::K::Compound:Gene	GNBR::Pa::Compound:Disease	0.44230973720550537
GNBR::A+::Compound:Gene	GNBR::Mp::Compound:Disease	0.441361665725708
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::GpBP::Gene:Biological Process	0.44076260924339294
DRUGBANK::x-atc::Compound:Atc	DRUGBANK::carrier::Compound:Gene	0.4405531883239746
GNBR::E::Compound:Gene	GNBR::Pr::Compound:Disease	0.4397030472755432
GNBR::A-::Compound:Gene	GNBR::T::Compound:Disease	0.4391824007034302
DGIDB::OTHER::Gene:Compound	Hetionet::GpPW::Gene:Pathway	0.43809646368026733
DRUGBANK::x-atc::Compound:Atc	GNBR::A+::Compound:Gene	0.4372202455997467
GNBR::B::Compound:Gene	GNBR::C::Compound:Disease	0.4368226230144501
GNBR::N::Compound:Gene	GNBR::Sa::Compound:Disease	0.43681567907333374
DRUGBANK::x-atc::Compound:Atc	DRUGBANK::enzyme::Compound:Gene	0.4367590546607971
GNBR::N::Compound:Gene	GNBR::Mp::Compound:Disease	0.4314771294593811
GNBR::E+::Compound:Gene	GNBR::Pr::Compound:Disease	0.4311578869819641
DRUGBANK::carrier::Compound:Gene	DRUGBANK::treats::Compound:Disease	0.4309229254722595
DGIDB::ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::GpPW::Gene:Pathway	0.43069568276405334
GNBR::E-::Compound:Gene	GNBR::Mp::Compound:Disease	0.4306478500366211
bioarx::DrugVirGen:Compound:Gene	DRUGBANK::target::Compound:Gene	0.4291467070579529
DRUGBANK::treats::Compound:Disease	GNBR::B::Compound:Gene	0.4286915063858032
DRUGBANK::treats::Compound:Disease	Hetionet::CpD::Compound:Disease	0.428546279668808
GNBR::O::Compound:Gene	GNBR::C::Compound:Disease	0.42755070328712463
bioarx::DrugVirGen:Compound:Gene	bioarx::DrugHumGen:Compound:Gene	0.4275381565093994
bioarx::DrugVirGen:Compound:Gene	DRUGBANK::x-atc::Compound:Atc	0.42705509066581726
Hetionet::GpBP::Gene:Biological Process	Hetionet::GpCC::Gene:Cellular Component	0.4266316890716553
DRUGBANK::treats::Compound:Disease	GNBR::A+::Compound:Gene	0.42654985189437866
GNBR::K::Compound:Gene	GNBR::Pr::Compound:Disease	0.42598795890808105
GNBR::A+::Compound:Gene	GNBR::Pr::Compound:Disease	0.42431938648223877
GNBR::E::Compound:Gene	GNBR::C::Compound:Disease	0.4237961769104004
DRUGBANK::treats::Compound:Disease	GNBR::Z::Compound:Gene	0.42242908477783203
DRUGBANK::x-atc::Compound:Atc	DRUGBANK::target::Compound:Gene	0.4217415153980255
GNBR::N::Compound:Gene	GNBR::C::Compound:Disease	0.42119812965393066
DGIDB::ACTIVATOR::Gene:Compound	Hetionet::GpMF::Gene:Molecular Function	0.420121967792511
DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	Hetionet::GpBP::Gene:Biological Process	0.4200165867805481
bioarx::DrugVirGen:Compound:Gene	DRUGBANK::enzyme::Compound:Gene	0.4197041988372803
DRUGBANK::x-atc::Compound:Atc	GNBR::Sa::Compound:Disease	0.41935381293296814
DRUGBANK::x-atc::Compound:Atc	GNBR::O::Compound:Gene	0.41702938079833984
DGIDB::ANTIBODY::Gene:Compound	Hetionet::GpBP::Gene:Biological Process	0.4160706400871277
Hetionet::DdG::Disease:Gene	Hetionet::DlA::Disease:Anatomy	0.41522449254989624
GNBR::E-::Compound:Gene	GNBR::C::Compound:Disease	0.41498416662216187
DGIDB::OTHER::Gene:Compound	GNBR::U::Gene:Disease	0.414652019739151
DGIDB::ACTIVATOR::Gene:Compound	Hetionet::GpPW::Gene:Pathway	0.4141295552253723
GNBR::T::Compound:Disease	Hetionet::CtD::Compound:Disease	0.4139232039451599
DRUGBANK::treats::Compound:Disease	Hetionet::CcSE::Compound:Side Effect	0.41361749172210693
GNBR::Z::Compound:Gene	GNBR::C::Compound:Disease	0.41267210245132446
DGIDB::OTHER::Gene:Compound	GNBR::Te::Gene:Disease	0.41183823347091675
GNBR::E+::Compound:Gene	GNBR::C::Compound:Disease	0.41140198707580566
GNBR::K::Compound:Gene	GNBR::C::Compound:Disease	0.41105055809020996
GNBR::E-::Compound:Gene	GNBR::Pr::Compound:Disease	0.41104260087013245
GNBR::N::Compound:Gene	GNBR::Pr::Compound:Disease	0.40991464257240295
DRUGBANK::x-atc::Compound:Atc	Hetionet::CtD::Compound:Disease	0.40957963466644287
DGIDB::PARTIAL AGONIST::Gene:Compound	Hetionet::GpBP::Gene:Biological Process	0.4091548025608063
GNBR::A-::Compound:Gene	GNBR::Sa::Compound:Disease	0.4090617895126343
DGIDB::ANTIBODY::Gene:Compound	GNBR::U::Gene:Disease	0.40818461775779724
GNBR::A+::Compound:Gene	GNBR::C::Compound:Disease	0.408114492893219
DRUGBANK::x-atc::Compound:Atc	GNBR::J::Compound:Disease	0.40717169642448425
GNBR::J::Compound:Disease	INTACT::PHYSICAL ASSOCIATION::Compound:Gene	0.40693655610084534
GNBR::J::Compound:Disease	INTACT::DIRECT INTERACTION::Compound:Gene	0.4065864682197571
bioarx::DrugHumGen:Compound:Gene	DRUGBANK::treats::Compound:Disease	0.40609970688819885
DRUGBANK::treats::Compound:Disease	GNBR::E::Compound:Gene	0.40404969453811646
DGIDB::OTHER::Gene:Compound	GNBR::Y::Gene:Disease	0.4033992290496826
DGIDB::BLOCKER::Gene:Compound	Hetionet::GpBP::Gene:Biological Process	0.40308094024658203
DGIDB::BINDER::Gene:Compound	Hetionet::GpMF::Gene:Molecular Function	0.4021625518798828
GNBR::A-::Compound:Gene	GNBR::Mp::Compound:Disease	0.4021238088607788
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::GpPW::Gene:Pathway	0.401040256023407
Hetionet::DdG::Disease:Gene	Hetionet::AuG::Anatomy:Gene	0.400992751121521
DRUGBANK::x-atc::Compound:Atc	GNBR::E-::Compound:Gene	0.40061140060424805
DRUGBANK::x-atc::Compound:Atc	GNBR::Mp::Compound:Disease	0.4004364609718323
DRUGBANK::x-atc::Compound:Atc	GNBR::Z::Compound:Gene	0.3999716639518738
DGIDB::AGONIST::Gene:Compound	Hetionet::GpMF::Gene:Molecular Function	0.39943233132362366
GNBR::U::Gene:Disease	Hetionet::GpBP::Gene:Biological Process	0.3990863263607025
DGIDB::ANTIBODY::Gene:Compound	GNBR::Md::Gene:Disease	0.39870166778564453
Hetionet::DrD::Disease:Disease	Hetionet::CpD::Compound:Disease	0.39819201827049255
DRUGBANK::treats::Compound:Disease	GNBR::K::Compound:Gene	0.3979271650314331
Hetionet::DdG::Disease:Gene	Hetionet::AeG::Anatomy:Gene	0.39668595790863037
DRUGBANK::x-atc::Compound:Atc	GNBR::E::Compound:Gene	0.39578965306282043
DGIDB::CHANNEL BLOCKER::Gene:Compound	Hetionet::GpBP::Gene:Biological Process	0.3954678177833557
GNBR::A-::Compound:Gene	GNBR::C::Compound:Disease	0.39460086822509766
DRUGBANK::x-atc::Compound:Atc	GNBR::Pa::Compound:Disease	0.3945481479167938
DGIDB::INHIBITOR::Gene:Compound	Hetionet::GpCC::Gene:Cellular Component	0.3943396508693695
bioarx::DrugVirGen:Compound:Gene	Hetionet::CcSE::Compound:Side Effect	0.3938103914260864
